Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3977177,,0,523.94,2,5.03,BDBM192206,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1c(F)cc(F)cc1F,Ki,'=',6.8,nM,8.17,,344100,UO_0000065,15.59,0.31,3.14,8.93,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3407578,,0,425.96,0,3.79,7,CC(C)C[C@H]1N[C@@H](C(=O)N(C)C)[C@H](c2ccccc2)[C@@]12C(=O)Nc1cc(Cl)ccc12,Ki,'=',8460,nM,5.07,,,UO_0000065,11.91,0.23,1.28,8.26,FALSE,CHEMBL3413423,Binding affinity to MDM2 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3407475,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL2381408,SAR-405838,1,562.51,2,5.3,"10, SAR405838, MI-77301",CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,Ki,'=',0.88,nM,9.06,,,UO_0000065,16.1,0.33,3.76,10.01,TRUE,CHEMBL3413423,Binding affinity to MDM2 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3407475,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL2398478,,0,548.49,1,4.91,8,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,Ki,'=',0.97,nM,9.01,,,UO_0000065,16.43,0.33,4.1,9.96,FALSE,CHEMBL2401074,Binding affinity to recombinant human His-tagged MDM2 (1 to 118 amino acids) using p53-based PMDM6-F as probe after 15 mins by competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL2396650,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2398475,,0,548.49,1,4.91,5,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,Ki,'=',0.94,nM,9.03,,,UO_0000065,16.46,0.33,4.12,9.98,FALSE,CHEMBL2401074,Binding affinity to recombinant human His-tagged MDM2 (1 to 118 amino acids) using p53-based PMDM6-F as probe after 15 mins by competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL2396650,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL4081423,,0,592.5,2,6.25,13,O=C(NCCN1CCOCC1)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(Cl)cc1,Ki,'=',121,nM,6.92,,,UO_0000065,11.67,0.23,0.67,9.2,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4063649,,0,580.49,2,7.9,15,O=C(OCCCCCCO)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(Cl)cc1,Ki,'=',59,nM,7.23,,,UO_0000065,12.45,0.25,-0.67,9.02,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4093959,,0,679.58,2,7.89,19,O=C(O)CCC(=O)NCCCCCCOC(=O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(Cl)cc1,Ki,'=',58,nM,7.24,,,UO_0000065,10.65,0.21,-0.65,5.73,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3290677,,0,677.56,2,8.83,8b,CC(C)Oc1cc(C(F)(F)F)ccc1CN1C(=O)C(N[C@H](C)c2ccccc2)=C(C(=O)c2ccccc2)C1c1ccc(Br)cc1,Ki,'=',90,nM,7.05,,,UO_0000065,10.4,0.21,-1.78,12.02,FALSE,CHEMBL3294652,Binding affinity to MDM2 (unknown origin) assessed as inhibition of interaction with p53 after 1 hr by fluorescence polarization binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3286092,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,None,
CHEMBL378100,,0,474.43,0,4.83,30; MI-5,CN(C)C(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1,Ki,'=',8.5,nM,8.07,,,UO_0000065,17.01,0.34,3.24,13.14,FALSE,CHEMBL4352998,Inhibition of p53 protein binding to MDM2 (unknown origin) by western blot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4350977,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL3798048,,0,364.45,1,5.15,5h,CC(C)Oc1ccc(-c2cc(C(=O)O)nn2-c2ccc(C(C)C)cc2)cc1,Ki,'=',2140,nM,5.67,,,UO_0000065,15.56,0.29,0.52,8.81,FALSE,CHEMBL3801199,Displacement of FAM-p53TAD peptide from N-terminal 8x His-tagged human MDM2 (25 to 108 residues) expressed in Escherichia coli BL21 (DE3) after 30 mins by fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3797039,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3798676,,0,605.69,2,8.1,6f,CC(C)COc1ccc(C(=O)Nc2c(C(=O)O)nn(-c3ccc(Oc4ccccc4)cc3)c2-c2ccc(OC(C)C)cc2)cc1,Ki,'=',422,nM,6.38,,,UO_0000065,10.52,0.19,-1.73,5.7,FALSE,CHEMBL3801199,Displacement of FAM-p53TAD peptide from N-terminal 8x His-tagged human MDM2 (25 to 108 residues) expressed in Escherichia coli BL21 (DE3) after 30 mins by fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3797039,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL2398474,,0,534.46,1,4.52,4,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,Ki,'=',1.1,nM,8.96,,,UO_0000065,16.76,0.34,4.44,9.9,FALSE,CHEMBL2401074,Binding affinity to recombinant human His-tagged MDM2 (1 to 118 amino acids) using p53-based PMDM6-F as probe after 15 mins by competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL2396650,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2398472,,0,552.47,1,3.74,2,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,Ki,'=',0.86,nM,9.07,,,UO_0000065,16.41,0.33,5.33,8.19,FALSE,CHEMBL2401074,Binding affinity to recombinant human His-tagged MDM2 (1 to 118 amino acids) using p53-based PMDM6-F as probe after 15 mins by competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL2396650,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL572933,,0,552.47,1,3.74,"1, MI-219",CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,Ki,'=',10.5,nM,7.98,,,UO_0000065,14.44,0.29,4.24,7.21,FALSE,CHEMBL2401074,Binding affinity to recombinant human His-tagged MDM2 (1 to 118 amino acids) using p53-based PMDM6-F as probe after 15 mins by competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL2396650,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL4099868,,0,594.54,1,4.47,36,O=C(NC1CCS(=O)(=O)CC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,Ki,'=',4.5,nM,8.35,,,UO_0000065,14.04,0.29,3.88,8,FALSE,CHEMBL4011380,Inhibition of FAM-tagged p53-based PMDM6-F peptide binding to human recombinant His-tagged MDM2 (1 to 118 residues) after 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4007507,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4072993,,0,602.53,2,5.79,35,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,Ki,'=',2.2,nM,8.66,,,UO_0000065,14.37,0.29,2.87,8.05,FALSE,CHEMBL4011380,Inhibition of FAM-tagged p53-based PMDM6-F peptide binding to human recombinant His-tagged MDM2 (1 to 118 residues) after 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4007507,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL575121,,0,589.58,2,5.73,"3, MI-122",CN1CCC(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,Ki,'=',2,nM,8.7,,,UO_0000065,14.75,0.3,2.97,11.84,FALSE,CHEMBL1039715,Inhibition of his-tagged human recombinant MDM2 binding to p53-based peptide PMDM6-F by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1154717,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL3970740,,0,469.97,0,4.61,BDBM192241,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1ccccc1,Ki,'=',1.5,nM,8.82,,344086,UO_0000065,18.78,0.37,4.21,9.64,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3947835,,0,541.93,2,5.17,BDBM192208,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1c(F)c(F)cc(F)c1F,Ki,'=',6.7,nM,8.17,,344102,UO_0000065,15.08,0.3,3,8.93,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3920031,,0,541.93,2,5.17,BDBM192209,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1c(F)cc(F)c(F)c1F,Ki,'=',5.8,nM,8.24,,344103,UO_0000065,15.2,0.3,3.07,9,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3929426,,0,584.11,2,6.12,BDBM192151,CCOC(=O)c1c(C(C(=O)NCc2ccccc2)N(CC(C)C)C(C)=O)c2ccc(Cl)cc2n1C(=O)OC(C)(C)C,Ki,'=',0.81,nM,9.09,,344108,UO_0000065,15.56,0.3,2.97,8.5,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3970683,,0,477.9,0,4.41,BDBM192220,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1c(F)cccc1F,Ki,'=',5.7,nM,8.24,,344115,UO_0000065,17.25,0.34,3.83,8.04,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3940868,,0,514.02,1,4.53,BDBM192231,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N[C@@H](CC(C)C)C(=O)OC)C(=O)NCc1ccccc1,Ki,'=',1700,nM,5.77,,344127,UO_0000065,11.22,0.22,1.24,5.27,FALSE,CHEMBL3887591,"NMR Assay: All NMR spectra were acquired at 298 K on a Bruker DRX 600 MHz spectrometer equipped with a cryoprobe. Typically, NMR samples contained 0.1-0.2 mM protein in 50 mM KH2PO4 and 50 mM Na2HPO4, pH 7.4, containing 150 mM NaCl and 5 mM ??-Mercaptoethanol. Water suppression was carried out using the WATERGATE sequence. NMR data were processed using the Bruker program Xwin-NMR version 3.5. NMR ligand binding experiments were carried out in an analogous way to those previously described. See D'Silva L., et. al., J. Am. Chem. Soc. 2005, 127, 13220-13226 and Popowicz G. M., et. al., Cell Cycle. 2007, 6, 2386-2392. The maximum concentration of DMSO at the end of titration experiments was less than 1%. The pH was maintained constant during the entire titration. The 1H-15N-HSQC spectra were recorded using fast HSQC pulse sequence as described by Mori et. al., J. Magn. Reson. B 1995, 108, 94-98.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3914205,,0,541.05,1,3.39,BDBM192191,CC(C=O)CC(CN1CCOCC1)NC(C(=O)NCc1ccccc1)c1c(C(=O)O)[nH]c2cc(Cl)ccc12,Ki,'=',2000,nM,5.7,,344135,UO_0000065,10.53,0.2,2.31,4.6,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3912694,,0,439.94,0,4.8,BDBM192243,O=C(O)c1[nH]c2cc(Cl)ccc2c1C(NCc1ccccc1)C(=O)NC1CCCCC1,Ki,'=',900,nM,6.05,,344139,UO_0000065,13.74,0.27,1.25,6.42,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
